__v,_id,lessonId,presence,price.amount,price.sub,studentId
0,63c137c3338b2d7030b63233,61a63dd1c260cb285e68a6d0,true,800,false,619beb87608beccf9c805557
0,63c137c3338b2d7030b63235,61a64ed7c260cb285e68a704,true,800,false,619c8b3b608beccf9c8056be
0,63c137c3338b2d7030b63237,61a64ed7c260cb285e68a704,true,800,false,619c8b45608beccf9c8056c2
0,63c137c3338b2d7030b63239,61a6590dc260cb285e68a72b,true,800,false,619bf7a6608beccf9c805603
0,63c137c3338b2d7030b6323b,61a66d47c260cb285e68a7cb,true,800,false,619bd958608beccf9c8054fa
0,63c137c3338b2d7030b6323d,61a66d58c260cb285e68a7d8,true,800,false,619bd958608beccf9c8054fa
0,63c137c3338b2d7030b6323f,61a66d63c260cb285e68a7e5,true,800,false,619bd958608beccf9c8054fa
0,63c137c3338b2d7030b63241,61a66d6dc260cb285e68a7f2,true,800,false,619bd958608beccf9c8054fa
0,63c137c4338b2d7030b63243,61a66d78c260cb285e68a7ff,true,800,false,619bd958608beccf9c8054fa
0,63c137c4338b2d7030b63245,61a66d7fc260cb285e68a80c,true,800,false,619bd958608beccf9c8054fa
0,63c137c4338b2d7030b63247,61a66d97c260cb285e68a819,true,800,false,619bd972608beccf9c805501
0,63c137c4338b2d7030b63249,61a66daac260cb285e68a847,true,800,false,619bd972608beccf9c805501
0,63c137c4338b2d7030b6324b,61a66db4c260cb285e68a856,true,800,false,619bd972608beccf9c805501
0,63c137c4338b2d7030b6324d,61a66dbcc260cb285e68a865,true,800,false,619bd972608beccf9c805501
0,63c137c4338b2d7030b6324f,61a66dc7c260cb285e68a874,true,800,false,619bd972608beccf9c805501
0,63c137c4338b2d7030b63251,61a66dd4c260cb285e68a89a,true,800,false,619bd972608beccf9c805501
0,63c137c4338b2d7030b63253,61a66ddfc260cb285e68a8a9,true,800,false,619bd972608beccf9c805501
0,63c137c4338b2d7030b63255,61a66de7c260cb285e68a8b8,true,800,false,619bd972608beccf9c805501
0,63c137c4338b2d7030b63257,61a66dfdc260cb285e68a8c7,true,800,false,619bd98f608beccf9c805508
0,63c137c4338b2d7030b63259,61a66e06c260cb285e68a8d4,true,800,false,619bd98f608beccf9c805508
0,63c137c5338b2d7030b6325b,61a66e13c260cb285e68a8e1,true,800,false,619bd98f608beccf9c805508
0,63c137c5338b2d7030b6325d,61a66e1cc260cb285e68a8ee,true,800,false,619bd98f608beccf9c805508
0,63c137c5338b2d7030b6325f,61a66e46c260cb285e68a8fb,true,800,false,619bd9a9608beccf9c80550f
0,63c137c5338b2d7030b63261,61a66e55c260cb285e68a908,true,800,false,619bd9a9608beccf9c80550f
0,63c137c5338b2d7030b63263,61a66e62c260cb285e68a915,true,800,false,619bd9a9608beccf9c80550f
0,63c137c5338b2d7030b63265,61a66e6ec260cb285e68a922,true,800,false,619bd9c0608beccf9c805516
0,63c137c5338b2d7030b63267,61a66e76c260cb285e68a92f,true,800,false,619bd9c0608beccf9c805516
0,63c137c5338b2d7030b63269,61a66e7ec260cb285e68a93c,true,800,false,619bd9c0608beccf9c805516
0,63c137c5338b2d7030b6326b,61a66e86c260cb285e68a949,true,800,false,619bd9c0608beccf9c805516
0,63c137c6338b2d7030b6326d,61a66e8ec260cb285e68a956,true,800,false,619bd9c0608beccf9c805516
0,63c137c6338b2d7030b6326f,61a66e94c260cb285e68a963,true,800,false,619bd9c0608beccf9c805516
0,63c137c6338b2d7030b63271,61a66ea6c260cb285e68a970,true,800,false,619bda43608beccf9c80552e
0,63c137c6338b2d7030b63273,61a66ebac260cb285e68a97f,true,800,false,619c8aa3608beccf9c8056a9
0,63c137c6338b2d7030b63275,61a66ec4c260cb285e68a98c,true,800,false,619c8aa3608beccf9c8056a9
0,63c137c6338b2d7030b63277,61a66ecdc260cb285e68a999,true,800,false,619c8aa3608beccf9c8056a9
0,63c137c7338b2d7030b63279,61a66eddc260cb285e68a9a6,true,,,619c9f39608beccf9c8057ae
0,63c137c7338b2d7030b6327b,61a66eddc260cb285e68a9a6,false,800,false,619c9f30608beccf9c8057aa
0,63c137c7338b2d7030b6327d,61a66eecc260cb285e68a9b8,true,,,619c9f39608beccf9c8057ae
0,63c137c7338b2d7030b6327f,61a66eecc260cb285e68a9b8,false,800,false,619c9f30608beccf9c8057aa
0,63c137c7338b2d7030b63281,61a66f08c260cb285e68a9ca,true,800,false,619c9f30608beccf9c8057aa
0,63c137c8338b2d7030b63283,61a66f08c260cb285e68a9ca,true,,,619c9f39608beccf9c8057ae
0,63c137c8338b2d7030b63285,61a66f13c260cb285e68a9dc,false,,,619c9f39608beccf9c8057ae
0,63c137c8338b2d7030b63287,61a66f13c260cb285e68a9dc,true,800,false,619c9f30608beccf9c8057aa
0,63c137c8338b2d7030b63289,61a66f30c260cb285e68a9ee,false,,,619c9f39608beccf9c8057ae
0,63c137c9338b2d7030b6328b,61a66f30c260cb285e68a9ee,true,800,false,619c9f30608beccf9c8057aa
0,63c137c9338b2d7030b6328d,61a66f43c260cb285e68aa00,false,800,false,619c9f30608beccf9c8057aa
0,63c137c9338b2d7030b6328f,61a66f43c260cb285e68aa00,true,,,619c9f39608beccf9c8057ae
0,63c137c9338b2d7030b63291,61a66f52c260cb285e68aa12,false,,,619c9f39608beccf9c8057ae
0,63c137c9338b2d7030b63293,61a66f52c260cb285e68aa12,true,800,false,619c9f30608beccf9c8057aa
0,63c137c9338b2d7030b63295,61a66f71c260cb285e68aa24,true,800,false,61a0d2964a6fa5a2926ceee5
0,63c137c9338b2d7030b63297,61a66f7ac260cb285e68aa31,true,800,false,61a0d2964a6fa5a2926ceee5
0,63c137ca338b2d7030b63299,61a66f82c260cb285e68aa3e,true,800,false,61a0d2964a6fa5a2926ceee5
0,63c137ca338b2d7030b6329b,61a66f93c260cb285e68aa5d,true,800,false,61a0d2964a6fa5a2926ceee5
0,63c137ca338b2d7030b6329d,61a672ecc260cb285e68aa7a,true,800,false,619c9dad608beccf9c805772
0,63c137ca338b2d7030b6329f,61a672ecc260cb285e68aa7a,true,800,false,619c9db9608beccf9c805776
0,63c137ca338b2d7030b632a1,61a77e62c260cb285e68aae9,true,800,false,619bebe0608beccf9c80557a
0,63c137ca338b2d7030b632a3,61a78ae4c260cb285e68ab03,true,800,false,619bd822608beccf9c8054b6
0,63c137ca338b2d7030b632a5,61a78b3ac260cb285e68ab18,false,800,false,619bd7e6608beccf9c8054a0
0,63c137ca338b2d7030b632a7,61a78b41c260cb285e68ab25,false,800,false,619bd8c2608beccf9c8054d7
0,63c137ca338b2d7030b632a9,61a78deec260cb285e68ab3e,true,800,false,61a65a55c260cb285e68a74d
0,63c137cb338b2d7030b632ab,61a78deec260cb285e68ab3e,true,800,false,61a65a5fc260cb285e68a751
0,63c137cb338b2d7030b632ad,61a79c3bc260cb285e68ab74,true,,,619cd4fe608beccf9c8058f9
0,63c137cb338b2d7030b632af,61a79c40c260cb285e68ab81,true,800,false,619cd4e6608beccf9c8058f2
0,63c137cb338b2d7030b632b1,61a79c44c260cb285e68ab89,true,800,false,619cd513608beccf9c805900
0,63c137cb338b2d7030b632b3,61a7a207c260cb285e68aba3,true,800,false,619bf846608beccf9c805626
0,63c137cb338b2d7030b632b5,61a7ab1bc260cb285e68abb7,true,800,false,619bf6ad608beccf9c8055cb
0,63c137cb338b2d7030b632b7,61a7ab49c260cb285e68abf3,true,800,false,619bf6d0608beccf9c8055d2
0,63c137cb338b2d7030b632b9,61a7ad29c260cb285e68ac0e,true,800,false,619bf725608beccf9c8055e7
0,63c137cb338b2d7030b632bb,61a7aea2c260cb285e68ac31,true,,,619bd705608beccf9c805462
0,63c137cb338b2d7030b632bd,61a7aeb2c260cb285e68ac40,true,,,619bd6ad608beccf9c80543c
0,63c137cb338b2d7030b632bf,61a7b55bc260cb285e68ac6e,true,800,false,619bec4d608beccf9c80559f
0,63c137cb338b2d7030b632c1,61a7b560c260cb285e68ac76,true,800,false,619bec66608beccf9c8055a6
0,63c137cb338b2d7030b632c3,61a7f66ec260cb285e68acae,true,800,false,619bd98f608beccf9c805508
0,63c137cc338b2d7030b632c5,61a8b607c260cb285e68ad6e,true,800,false,619bd684608beccf9c805428
0,63c137cc338b2d7030b632c7,61a8c11bc260cb285e68adb4,true,800,false,61a8b42d5c45d374088b9ca0
0,63c137cc338b2d7030b632c9,61a8c133c260cb285e68adc1,false,800,false,61a8b42d5c45d374088b9ca0
0,63c137cc338b2d7030b632cb,61a8c149c260cb285e68add8,true,800,false,61a8b42d5c45d374088b9ca0
0,63c137cc338b2d7030b632cd,61a8c14fc260cb285e68ade0,false,800,false,61a8b42d5c45d374088b9ca0
0,63c137cc338b2d7030b632cf,61a8c157c260cb285e68ade8,false,800,false,61a8b42d5c45d374088b9ca0
0,63c137cc338b2d7030b632d1,61a8c33ec260cb285e68adf8,true,,,619cd525608beccf9c805907
0,63c137cc338b2d7030b632d3,61a8ced6c260cb285e68ae21,true,800,false,619bebd0608beccf9c805573
0,63c137cc338b2d7030b632d5,61a8e043c260cb285e68ae40,true,800,false,619bd80f608beccf9c8054ab
0,63c137cc338b2d7030b632d7,61a8e968c260cb285e68ae54,true,800,false,619c9df6608beccf9c80577d
0,63c137cc338b2d7030b632d9,61a8e968c260cb285e68ae54,true,800,false,619c9e07608beccf9c805781
0,63c137cc338b2d7030b632db,61a8f21ec260cb285e68ae73,true,800,false,619bd6e9608beccf9c805457
0,63c137cd338b2d7030b632dd,61a8f64fc260cb285e68ae88,true,,,619b8628608beccf9c8052b3
0,63c137cd338b2d7030b632df,61a8f662c260cb285e68aeb3,true,,,619b8628608beccf9c8052b3
0,63c137cd338b2d7030b632e1,61a8f67cc260cb285e68aec0,true,800,false,619b8655608beccf9c8052c1
0,63c137cd338b2d7030b632e3,61a8f776c260cb285e68aed4,true,800,false,619c9d07608beccf9c805767
0,63c137cd338b2d7030b632e5,61a8f776c260cb285e68aed4,true,800,false,619c9d11608beccf9c80576b
0,63c137cd338b2d7030b632e7,61a8f792c260cb285e68aee6,true,800,false,619bf7e8608beccf9c805611
0,63c137cd338b2d7030b632e9,61a8f7e0c260cb285e68af38,true,800,false,619bf7c7608beccf9c80560a
0,63c137cd338b2d7030b632eb,61a90392c260cb285e68af73,true,800,false,61a8bcdbc260cb285e68ada2
0,63c137cd338b2d7030b632ed,61a903a0c260cb285e68af86,true,800,false,619bf73d608beccf9c8055ee
0,63c137cd338b2d7030b632ef,61a90ef1c260cb285e68afab,true,800,false,619c9c51608beccf9c80573d
0,63c137cd338b2d7030b632f1,61a90ef1c260cb285e68afab,true,800,false,619c9c58608beccf9c805741
0,63c137cd338b2d7030b632f3,61a9d257c260cb285e68afe7,true,800,false,619bd972608beccf9c805501
0,63c137cd338b2d7030b632f5,61a9d290c260cb285e68b016,true,800,false,619bd9c0608beccf9c805516
0,63c137ce338b2d7030b632f7,61aa09cc1afecd82843491bc,true,800,false,619bd780608beccf9c805481
0,63c137ce338b2d7030b632f9,61aa09e11afecd82843491cc,true,800,false,619bd7aa608beccf9c80548c
0,63c137ce338b2d7030b632fb,61aa16661afecd82843491ee,true,800,false,619bebfc608beccf9c805581
0,63c137ce338b2d7030b632fd,61aa17bc1afecd8284349221,true,800,false,619bd6d4608beccf9c80544c
0,63c137ce338b2d7030b632ff,61aa35d71afecd8284349326,false,800,false,619bd7e6608beccf9c8054a0
0,63c137ce338b2d7030b63301,61aa36191afecd8284349334,true,800,false,619bd8da608beccf9c8054de
0,63c137ce338b2d7030b63303,61aa36c01afecd8284349353,false,800,false,61aa36471afecd8284349346
0,63c137ce338b2d7030b63305,61aa3f2c1afecd828434936a,true,800,false,619beb87608beccf9c805557
0,63c137ce338b2d7030b63307,61aa3f3e1afecd8284349378,true,800,false,619bebe0608beccf9c80557a
0,63c137ce338b2d7030b63309,61aa3f491afecd8284349397,true,800,false,619bec3e608beccf9c805598
0,63c137ce338b2d7030b6330b,61aa3f511afecd82843493a5,true,800,false,619bec4d608beccf9c80559f
0,63c137ce338b2d7030b6330d,61aa3f601afecd82843493bb,true,800,false,619bec66608beccf9c8055a6
0,63c137cf338b2d7030b6330f,61aa40a71afecd82843493d2,true,800,false,619cd513608beccf9c805900
0,63c137cf338b2d7030b63311,61aa493f1afecd82843493e9,true,800,false,61aa1d0e1afecd82843492fa
0,63c137cf338b2d7030b63313,61aa49791afecd82843493fe,true,800,false,619bd947608beccf9c8054f3
0,63c137cf338b2d7030b63315,61aa497d1afecd8284349407,true,800,false,619bd947608beccf9c8054f3
0,63c137cf338b2d7030b63317,61aa4d161afecd8284349420,true,,,619bf87b608beccf9c805634
0,63c137cf338b2d7030b63319,61aa4d421afecd828434944f,true,800,false,619bf7a6608beccf9c805603
0,63c137cf338b2d7030b6331b,61aaaec21afecd828434958f,true,800,false,619beb08608beccf9c805535
0,63c137cf338b2d7030b6331d,61aaaedb1afecd828434959f,true,800,false,619c8b3b608beccf9c8056be
0,63c137cf338b2d7030b6331f,61aaaedb1afecd828434959f,true,800,false,619c8b45608beccf9c8056c2
0,63c137cf338b2d7030b63321,61aaaf371afecd82843495ba,true,800,false,619beb1e608beccf9c805540
0,63c137cf338b2d7030b63323,61aaaf4a1afecd82843495c8,true,800,false,619c9352608beccf9c8056f1
0,63c137cf338b2d7030b63325,61aaaf4a1afecd82843495c8,true,800,false,619c935a608beccf9c8056f5
0,63c137cf338b2d7030b63327,61ab6dcb1afecd828434971b,true,800,false,619beba9608beccf9c805565
0,63c137d0338b2d7030b63329,61ab98f41afecd828434973b,true,800,false,619bebba608beccf9c80556c
0,63c137d0338b2d7030b6332b,61ac716f1afecd82843497ea,true,800,false,619bd8da608beccf9c8054de
0,63c137d0338b2d7030b6332d,61ac7e071afecd828434983f,true,800,false,619c9c51608beccf9c80573d
0,63c137d0338b2d7030b6332f,61ac7e071afecd828434983f,true,800,false,619c9c58608beccf9c805741
0,63c137d0338b2d7030b63331,61ac97f81afecd828434990c,true,800,false,619bd947608beccf9c8054f3
0,63c137d0338b2d7030b63333,61ac98541afecd8284349922,true,800,false,619c9f30608beccf9c8057aa
0,63c137d0338b2d7030b63335,61ac98541afecd8284349922,false,,,619c9f39608beccf9c8057ae
0,63c137d0338b2d7030b63337,61acc40b1afecd8284349955,true,800,false,619c9f30608beccf9c8057aa
0,63c137d1338b2d7030b63339,61acc40b1afecd8284349955,false,,,619c9f39608beccf9c8057ae
0,63c137d1338b2d7030b6333b,61adf9e5de8e61d3fc6f985e,true,800,false,619bf784608beccf9c8055fc
0,63c137d1338b2d7030b6333d,61ae0868de8e61d3fc6f98b7,true,800,false,619bd8c2608beccf9c8054d7
0,63c137d1338b2d7030b6333f,61ae0fa5de8e61d3fc6f98e1,true,800,false,619beb54608beccf9c805547
0,63c137d1338b2d7030b63341,61ae0fb9de8e61d3fc6f98f3,true,800,false,61adc8f9de8e61d3fc6f9844
0,63c137d1338b2d7030b63343,61ae18adde8e61d3fc6f9930,true,800,false,619b8614608beccf9c8052ac
0,63c137d1338b2d7030b63345,61ae18b8de8e61d3fc6f993e,true,800,false,619bf86c608beccf9c80562d
0,63c137d1338b2d7030b63347,61ae18f2de8e61d3fc6f994c,true,800,false,619bd838608beccf9c8054c1
0,63c137d1338b2d7030b63349,61ae1987de8e61d3fc6f995a,true,800,false,619b863e608beccf9c8052ba
0,63c137d1338b2d7030b6334b,61ae1c6bde8e61d3fc6f996c,true,800,false,61ae0745de8e61d3fc6f98a8
0,63c137d1338b2d7030b6334d,61ae1c7dde8e61d3fc6f997a,true,800,false,619bd6d4608beccf9c80544c
0,63c137d1338b2d7030b6334f,61ae2638de8e61d3fc6f99f5,true,800,false,619c93a4608beccf9c805709
0,63c137d2338b2d7030b63351,61ae2638de8e61d3fc6f99f5,true,800,false,619c93ac608beccf9c80570d
0,63c137d2338b2d7030b63353,61ae2652de8e61d3fc6f9a13,true,800,false,619bec4d608beccf9c80559f
0,63c137d2338b2d7030b63355,61ae2686de8e61d3fc6f9a25,true,800,false,619beb1e608beccf9c805540
0,63c137d2338b2d7030b63357,61ae26d8de8e61d3fc6f9a53,true,800,false,619c8b3b608beccf9c8056be
0,63c137d2338b2d7030b63359,61ae26d8de8e61d3fc6f9a53,true,800,false,619c8b45608beccf9c8056c2
0,63c137d2338b2d7030b6335b,61ae2a5cde8e61d3fc6f9ad7,true,800,false,619c9df6608beccf9c80577d
0,63c137d2338b2d7030b6335d,61ae2a5cde8e61d3fc6f9ad7,true,800,false,619c9e07608beccf9c805781
0,63c137d2338b2d7030b6335f,61ae3ea7d44189df250d5315,true,800,false,619c9ce5608beccf9c80575c
0,63c137d2338b2d7030b63361,61ae3ea7d44189df250d5315,true,800,false,619c9ced608beccf9c805760
0,63c137d2338b2d7030b63363,61ae3eb3d44189df250d5339,true,800,false,619c9ce5608beccf9c80575c
0,63c137d2338b2d7030b63365,61ae3eb3d44189df250d5339,true,800,false,619c9ced608beccf9c805760
0,63c137d2338b2d7030b63367,61ae3ec7d44189df250d534c,true,800,false,619bf7c7608beccf9c80560a
0,63c137d3338b2d7030b63369,61ae4135d44189df250d5365,true,800,false,619bf7a6608beccf9c805603
0,63c137d3338b2d7030b6336b,61ae4e0ed44189df250d5392,true,800,false,619beb98608beccf9c80555e
0,63c137d3338b2d7030b6336d,61ae9536d44189df250d5562,true,800,false,619bd972608beccf9c805501
0,63c137d3338b2d7030b6336f,61ae9545d44189df250d5572,true,800,false,619c8aa3608beccf9c8056a9
0,63c137d3338b2d7030b63371,61ae9557d44189df250d5580,true,800,false,61aa1d0e1afecd82843492fa
0,63c137d3338b2d7030b63373,61aef61cd44189df250d560d,true,800,false,619bf8de608beccf9c805650
0,63c137d3338b2d7030b63375,61aef622d44189df250d5616,true,800,false,619bf8de608beccf9c805650
0,63c137d3338b2d7030b63377,61aef646d44189df250d561f,true,800,false,619bf8f8608beccf9c805657
0,63c137d3338b2d7030b63379,61aef653d44189df250d5628,true,800,false,619bf8f8608beccf9c805657
0,63c137d3338b2d7030b6337b,61aef685d44189df250d5631,true,800,false,619bf90a608beccf9c80565e
0,63c137d3338b2d7030b6337d,61aef68cd44189df250d563a,true,800,false,619bf90a608beccf9c80565e
0,63c137d3338b2d7030b6337f,61aef696d44189df250d5643,true,800,false,61ae1eafde8e61d3fc6f99b3
0,63c137d3338b2d7030b63381,61af296cd44189df250d568b,true,800,false,619bf69c608beccf9c8055c4
0,63c137d4338b2d7030b63383,61af2979d44189df250d56ac,true,800,false,619bf69c608beccf9c8055c4
0,63c137d4338b2d7030b63385,61af298fd44189df250d56c8,true,800,false,619bf6d0608beccf9c8055d2
0,63c137d4338b2d7030b63387,61af29b0d44189df250d56df,true,800,false,619c93da608beccf9c805714
0,63c137d4338b2d7030b63389,61af29b0d44189df250d56df,true,800,false,619c93e2608beccf9c805718
0,63c137d4338b2d7030b6338b,61af5c18d44189df250d576e,true,800,false,619bf763608beccf9c8055f5
0,63c137d4338b2d7030b6338d,61af60cf15eb76fe53e1e3ee,true,800,false,619bf763608beccf9c8055f5
0,63c137d4338b2d7030b6338f,61af635a15eb76fe53e1e420,true,800,false,619bd684608beccf9c805428
0,63c137d4338b2d7030b63391,61af6674d42bdcff330a580d,true,800,false,619bebd0608beccf9c805573
0,63c137d4338b2d7030b63393,61af77b8d42bdcff330a5828,true,800,false,619bd80f608beccf9c8054ab
0,63c137d4338b2d7030b63395,61af77dcd42bdcff330a5836,true,800,false,619bd822608beccf9c8054b6
0,63c137d4338b2d7030b63397,61af7897d42bdcff330a5846,true,800,false,619beb87608beccf9c805557
0,63c137d4338b2d7030b63399,61af85a1d42bdcff330a585d,true,800,false,61ae0745de8e61d3fc6f98a8
0,63c137d5338b2d7030b6339b,61af8896d42bdcff330a5874,true,800,false,619bf7e8608beccf9c805611
0,63c137d5338b2d7030b6339d,61af889ed42bdcff330a5882,true,800,false,619c9d07608beccf9c805767
0,63c137d5338b2d7030b6339f,61af889ed42bdcff330a5882,true,800,false,619c9d11608beccf9c80576b
0,63c137d5338b2d7030b633a1,61af8acdd42bdcff330a58a8,true,800,false,619c9dad608beccf9c805772
0,63c137d5338b2d7030b633a3,61af8acdd42bdcff330a58a8,true,800,false,619c9db9608beccf9c805776
0,63c137d5338b2d7030b633a5,61af8addd42bdcff330a58cc,true,800,false,619c9dad608beccf9c805772
0,63c137d5338b2d7030b633a7,61af8addd42bdcff330a58cc,true,800,false,619c9db9608beccf9c805776
0,63c137d5338b2d7030b633a9,61b057af4d7ba12012c0f17f,true,800,false,61af99654f4e4a0f2645328c
0,63c137d5338b2d7030b633ab,61b0c8a53741393293290bf1,true,800,false,61a65a55c260cb285e68a74d
0,63c137d5338b2d7030b633ad,61b0c8a53741393293290bf1,true,800,false,61a65a5fc260cb285e68a751
0,63c137d5338b2d7030b633af,61b0cb083741393293290c14,true,800,false,619bf6d0608beccf9c8055d2
0,63c137d5338b2d7030b633b1,61b0cb1f3741393293290c41,true,800,false,619c93a4608beccf9c805709
0,63c137d6338b2d7030b633b3,61b0cb1f3741393293290c41,true,800,false,619c93ac608beccf9c80570d
0,63c137d6338b2d7030b633b5,61b0cb2e3741393293290c54,true,800,false,619bf6ad608beccf9c8055cb
0,63c137d6338b2d7030b633b7,61b0d28830428d364b6ec2bc,true,800,false,619bebe0608beccf9c80557a
0,63c137d6338b2d7030b633b9,61b0d38a30428d364b6ec2f7,true,800,false,619bf819608beccf9c80561f
0,63c137d6338b2d7030b633bb,61b0d38e30428d364b6ec300,true,800,false,619bf819608beccf9c80561f
0,63c137d6338b2d7030b633bd,61b0d39930428d364b6ec309,true,800,false,619bf803608beccf9c805618
0,63c137d6338b2d7030b633bf,61b0d3a830428d364b6ec312,true,800,false,619c8aa3608beccf9c8056a9
0,63c137d6338b2d7030b633c1,61b0d4a630428d364b6ec333,true,800,false,619bf701608beccf9c8055d9
0,63c137d6338b2d7030b633c3,61b0d69a30428d364b6ec341,true,,,619bd6ad608beccf9c80543c
0,63c137d6338b2d7030b633c5,61b0d74230428d364b6ec362,true,800,false,619bd8c2608beccf9c8054d7
0,63c137d6338b2d7030b633c7,61b0d76530428d364b6ec386,true,800,false,619bd822608beccf9c8054b6
0,63c137d6338b2d7030b633c9,61b0d77830428d364b6ec394,false,800,false,61aa36471afecd8284349346
0,63c137d6338b2d7030b633cb,61b0e32ae7eac23895a18288,true,800,false,619bf725608beccf9c8055e7
0,63c137d7338b2d7030b633cd,61b19577787b154a957cd43c,true,800,false,61b0ef6ee7eac23895a182b4
0,63c137d7338b2d7030b633cf,61b1bd118e367f4f0ff12060,true,800,false,619bd9a9608beccf9c80550f
0,63c137d7338b2d7030b633d1,61b1bd248e367f4f0ff1206e,true,800,false,619bd972608beccf9c805501
0,63c137d7338b2d7030b633d3,61b1cdef23cbaf5225db8fff,true,800,false,619bec66608beccf9c8055a6
0,63c137d7338b2d7030b633d5,61b1cf5223cbaf5225db901d,true,800,false,619beb54608beccf9c805547
0,63c137d7338b2d7030b633d7,61b1cf6023cbaf5225db902b,true,800,false,61adc8f9de8e61d3fc6f9844
0,63c137d7338b2d7030b633d9,61b1d04d52138653eadad147,true,800,false,619beb08608beccf9c805535
0,63c137d7338b2d7030b633db,61b1d07b52138653eadad1a5,true,800,false,619beb1e608beccf9c805540
0,63c137d7338b2d7030b633dd,61b1d09152138653eadad1b4,true,800,false,619c9352608beccf9c8056f1
0,63c137d7338b2d7030b633df,61b1d09152138653eadad1b4,true,800,false,619c935a608beccf9c8056f5
0,63c137d7338b2d7030b633e1,61b1d09652138653eadad1c7,true,800,false,619c9352608beccf9c8056f1
0,63c137d7338b2d7030b633e3,61b1d09652138653eadad1c7,true,800,false,619c935a608beccf9c8056f5
0,63c137d8338b2d7030b633e5,61b1d09e52138653eadad1e1,true,800,false,61adc8f9de8e61d3fc6f9844
0,63c137d8338b2d7030b633e7,61b203ef52138653eadad317,true,800,false,619bd684608beccf9c805428
0,63c137d8338b2d7030b633e9,61b2042052138653eadad325,true,,,619bd705608beccf9c805462
0,63c137d8338b2d7030b633eb,61b204cd52138653eadad345,true,,,619b8628608beccf9c8052b3
0,63c137d8338b2d7030b633ed,61b204e152138653eadad34e,true,800,false,619b863e608beccf9c8052ba
0,63c137d8338b2d7030b633ef,61b204ed52138653eadad357,true,800,false,619b8655608beccf9c8052c1
0,63c137d8338b2d7030b633f1,61b20ad952138653eadad37d,true,800,false,619bebd0608beccf9c805573
0,63c137d8338b2d7030b633f3,61b20cb652138653eadad3c0,true,800,false,619c8b3b608beccf9c8056be
0,63c137d8338b2d7030b633f5,61b20cb652138653eadad3c0,true,800,false,619c8b45608beccf9c8056c2
0,63c137d8338b2d7030b633f7,61b21a5152138653eadad467,true,800,false,619bd80f608beccf9c8054ab
0,63c137d8338b2d7030b633f9,61b222b752138653eadad499,true,800,false,619c9c93608beccf9c805751
0,63c137d8338b2d7030b633fb,61b222b752138653eadad499,true,800,false,619c9c9c608beccf9c805755
0,63c137d8338b2d7030b633fd,61b227e952138653eadad4dd,true,800,false,619c9df6608beccf9c80577d
0,63c137d9338b2d7030b633ff,61b227e952138653eadad4dd,true,800,false,619c9e07608beccf9c805781
0,63c137d9338b2d7030b63401,61b22c4852138653eadad570,true,800,false,619bd6e9608beccf9c805457
0,63c137d9338b2d7030b63403,61b2350d52138653eadad59f,true,800,false,61a8bcdbc260cb285e68ada2
0,63c137d9338b2d7030b63405,61b2353152138653eadad5ad,true,800,false,619bf73d608beccf9c8055ee
0,63c137d9338b2d7030b63407,61b2355352138653eadad5cc,true,800,false,61a8bcdbc260cb285e68ada2
